Lon,Lat,Elev,ampli47
7.075,46.95,0,0.99
7.075,46.975,0,1.19
7.075,47,0,1.19
7.075,47.025,0,0.86
7.075,47.05,0,1.19
7.075,47.075,0,1.11
7.075,47.1,0,0.88
7.075,47.125,0,0.96
7.075,47.15,0,0.96
7.075,47.175,0,1.05
7.075,47.2,0,0.96
7.075,47.225,0,0.96
7.075,47.25,0,0.96
7.075,47.275,0,0.96
7.075,47.3,0,0.96
7.075,47.325,0,0.94
7.075,47.35,0,0.96
7.075,47.375,0,0.96
7.075,47.4,0,0.96
7.075,47.425,0,0.88
7.075,47.45,0,0.96
7.075,47.475,0,0.96
7.075,47.5,0,0.96
7.075,47.525,0,1.19
7.075,47.55,0,1.19
7.075,47.575,0,1.19
7.075,47.6,0,1.19
7.075,47.625,0,1.19
7.075,47.65,0,0.47
7.075,47.675,0,1.19
7.075,47.7,0,0.47
7.075,47.725,0,0.94
7.075,47.75,0,0.94
7.075,47.775,0,0.47
7.075,47.8,0,0.47
7.1,45.8,0,0.47
7.1,45.825,0,0.47
7.1,45.85,0,0.16
7.1,45.875,0,0.47
7.1,45.9,0,0.47
7.1,45.925,0,0.47
7.1,45.95,0,0.95
7.1,45.975,0,0.47
7.1,46,0,0.47
7.1,46.025,0,0.47
7.1,46.05,0,0.47
7.1,46.075,0,0.93
7.1,46.1,0,0.95
7.1,46.125,0,0.8
7.1,46.15,0,0.47
7.1,46.175,0,0.47
7.1,46.2,0,0.47
7.1,46.225,0,0.93
7.1,46.25,0,0.47
7.1,46.275,0,0.47
7.1,46.3,0,0.47
7.1,46.325,0,0.47
7.1,46.35,0,0.16
7.1,46.375,0,0.16
7.1,46.4,0,0.47
7.1,46.425,0,0.16
7.1,46.45,0,0.16
7.1,46.475,0,0.47
7.1,46.5,0,0.47
7.1,46.525,0,0.61
7.1,46.55,0,0.47
7.1,46.575,0,0.47
7.1,46.6,0,0.94
7.1,46.625,0,0.47
7.1,46.65,0,0.57
7.1,46.675,0,0.47
7.1,46.7,0,0.47
7.1,46.725,0,0.86
7.1,46.75,0,0.94
7.1,46.775,0,0.86
7.1,46.8,0,0.86
7.1,46.825,0,1.03
7.1,46.85,0,1.03
7.1,46.875,0,0.99
7.1,46.9,0,0.86
7.1,46.925,0,0.47
7.1,46.95,0,0.47
7.1,46.975,0,1.19
7.1,47,0,1.19
7.1,47.025,0,0.86
7.1,47.05,0,0.47
7.1,47.075,0,0.96
7.1,47.1,0,0.86
7.1,47.125,0,0.96
7.1,47.15,0,0.96
7.1,47.175,0,0.96
7.1,47.2,0,0.96
7.1,47.225,0,0.96
7.1,47.25,0,0.96
7.1,47.275,0,0.94
7.1,47.3,0,0.96
7.1,47.325,0,0.96
7.1,47.35,0,0.96
7.1,47.375,0,0.96
7.1,47.4,0,0.96
7.1,47.425,0,0.96
7.1,47.45,0,0.96
7.1,47.475,0,0.96
7.1,47.5,0,1.19
7.1,47.525,0,1.19
7.1,47.55,0,1.19
7.1,47.575,0,1.19
7.1,47.6,0,1.19
7.1,47.625,0,1.19
7.1,47.65,0,1.19
7.1,47.675,0,1.19
7.1,47.7,0,0.94
7.1,47.725,0,1.19
7.1,47.75,0,0.47
7.1,47.775,0,0.47
7.1,47.8,0,0.47
7.125,45.8,0,0.47
7.125,45.825,0,0.47
7.125,45.85,0,0.47
7.125,45.875,0,0.47
7.125,45.9,0,0.47
7.125,45.925,0,0.47
7.125,45.95,0,0.16
7.125,45.975,0,0.47
7.125,46,0,0.47
7.125,46.025,0,0.44
7.125,46.05,0,0.47
7.125,46.075,0,0.47
7.125,46.1,0,0.47
7.125,46.125,0,0.8
7.125,46.15,0,0.47
7.125,46.175,0,0.47
7.125,46.2,0,0.44
7.125,46.225,0,0.47
7.125,46.25,0,0.47
7.125,46.275,0,0.16
7.125,46.3,0,0.47
7.125,46.325,0,0.47
7.125,46.35,0,0.16
7.125,46.375,0,0.16
7.125,46.4,0,0.47
7.125,46.425,0,0.47
7.125,46.45,0,0.16
7.125,46.475,0,0.16
7.125,46.5,0,0.47
7.125,46.525,0,0.47
7.125,46.55,0,0.47
7.125,46.575,0,0.47
7.125,46.6,0,0.47
7.125,46.625,0,0.44
7.125,46.65,0,0.16
7.125,46.675,0,0.57
7.125,46.7,0,0.86
7.125,46.725,0,0.86
7.125,46.75,0,1.03
7.125,46.775,0,0.94
7.125,46.8,0,0.86
7.125,46.825,0,1.03
7.125,46.85,0,1.03
7.125,46.875,0,1.03
7.125,46.9,0,0.99
7.125,46.925,0,0.86
7.125,46.95,0,0.47
7.125,46.975,0,1.19
7.125,47,0,0.86
7.125,47.025,0,1.03
7.125,47.05,0,0.47
7.125,47.075,0,0.47
7.125,47.1,0,0.96
7.125,47.125,0,0.96
7.125,47.15,0,0.96
7.125,47.175,0,0.96
7.125,47.2,0,0.96
7.125,47.225,0,0.96
7.125,47.25,0,0.96
7.125,47.275,0,0.96
7.125,47.3,0,0.94
7.125,47.325,0,0.96
7.125,47.35,0,0.94
7.125,47.375,0,0.96
7.125,47.4,0,0.96
7.125,47.425,0,0.88
7.125,47.45,0,1.19
7.125,47.475,0,0.96
7.125,47.5,0,0.96
7.125,47.525,0,1.19
7.125,47.55,0,1.19
7.125,47.575,0,0.47
7.125,47.6,0,1.19
7.125,47.625,0,1.19
7.125,47.65,0,0.47
7.125,47.675,0,1.19
7.125,47.7,0,0.94
7.125,47.725,0,1.19
7.125,47.75,0,0.94
7.125,47.775,0,1.19
7.125,47.8,0,0.94
7.15,45.8,0,0.47
7.15,45.825,0,0.47
7.15,45.85,0,0.47
7.15,45.875,0,0.47
7.15,45.9,0,0.47
7.15,45.925,0,0.47
7.15,45.95,0,0.47
7.15,45.975,0,0.47
7.15,46,0,0.16
7.15,46.025,0,0.47
7.15,46.05,0,0.47
7.15,46.075,0,0.47
7.15,46.1,0,0.47
7.15,46.125,0,0.95
7.15,46.15,0,0.8
7.15,46.175,0,0.47
7.15,46.2,0,0.47
7.15,46.225,0,0.47
7.15,46.25,0,0.44
7.15,46.275,0,0.47
7.15,46.3,0,0.47
7.15,46.325,0,0.47
7.15,46.35,0,0.61
7.15,46.375,0,0.16
7.15,46.4,0,0.16
7.15,46.425,0,0.16
7.15,46.45,0,0.16
7.15,46.475,0,0.16
7.15,46.5,0,0.47
7.15,46.525,0,0.47
7.15,46.55,0,0.47
7.15,46.575,0,0.47
7.15,46.6,0,0.47
7.15,46.625,0,0.44
7.15,46.65,0,0.47
7.15,46.675,0,0.16
7.15,46.7,0,0.53
7.15,46.725,0,0.86
7.15,46.75,0,0.86
7.15,46.775,0,0.94
7.15,46.8,0,1.03
7.15,46.825,0,1.03
7.15,46.85,0,0.47
7.15,46.875,0,1.03
7.15,46.9,0,1.03
7.15,46.925,0,1.03
7.15,46.95,0,1.19
7.15,46.975,0,1.19
7.15,47,0,0.86
7.15,47.025,0,1.19
7.15,47.05,0,0.47
7.15,47.075,0,0.47
7.15,47.1,0,0.96
7.15,47.125,0,0.86
7.15,47.15,0,0.96
7.15,47.175,0,0.96
7.15,47.2,0,1.05
7.15,47.225,0,0.96
7.15,47.25,0,0.96
7.15,47.275,0,0.96
7.15,47.3,0,0.96
7.15,47.325,0,0.96
7.15,47.35,0,0.94
7.15,47.375,0,0.94
7.15,47.4,0,0.96
7.15,47.425,0,0.47
7.15,47.45,0,0.47
7.15,47.475,0,0.47
7.15,47.5,0,0.96
7.15,47.525,0,1.19
7.15,47.55,0,1.19
7.15,47.575,0,1.19
7.15,47.6,0,1.19
7.15,47.625,0,0.94
7.15,47.65,0,0.47
7.15,47.675,0,0.94
7.15,47.7,0,1.19
7.15,47.725,0,0.47
7.15,47.75,0,0.94
7.15,47.775,0,1.19
7.15,47.8,0,0.94
7.175,45.8,0,0.95
7.175,45.825,0,0.61
7.175,45.85,0,0.61
7.175,45.875,0,0.95
7.175,45.9,0,0.95
7.175,45.925,0,0.61
7.175,45.95,0,0.61
7.175,45.975,0,0.61
7.175,46,0,0.61
7.175,46.025,0,0.47
7.175,46.05,0,0.16
7.175,46.075,0,0.16
7.175,46.1,0,0.47
7.175,46.125,0,0.47
7.175,46.15,0,0.8
7.175,46.175,0,0.44
7.175,46.2,0,0.61
7.175,46.225,0,0.44
7.175,46.25,0,0.44
7.175,46.275,0,0.16
7.175,46.3,0,0.47
7.175,46.325,0,0.61
7.175,46.35,0,0.47
7.175,46.375,0,0.16
7.175,46.4,0,0.16
7.175,46.425,0,0.93
7.175,46.45,0,0.47
7.175,46.475,0,0.16
7.175,46.5,0,0.16
7.175,46.525,0,0.47
7.175,46.55,0,0.44
7.175,46.575,0,0.47
7.175,46.6,0,0.47
7.175,46.625,0,0.47
7.175,46.65,0,0.61
7.175,46.675,0,0.16
7.175,46.7,0,0.47
7.175,46.725,0,0.86
7.175,46.75,0,0.86
7.175,46.775,0,1.03
7.175,46.8,0,1.03
7.175,46.825,0,1.03
7.175,46.85,0,0.94
7.175,46.875,0,1.03
7.175,46.9,0,0.88
7.175,46.925,0,1.03
7.175,46.95,0,0.99
7.175,46.975,0,1.19
7.175,47,0,1.19
7.175,47.025,0,0.86
7.175,47.05,0,0.99
7.175,47.075,0,0.47
7.175,47.1,0,0.47
7.175,47.125,0,0.96
7.175,47.15,0,0.96
7.175,47.175,0,0.96
7.175,47.2,0,0.96
7.175,47.225,0,0.96
7.175,47.25,0,0.96
7.175,47.275,0,0.96
7.175,47.3,0,0.96
7.175,47.325,0,0.96
7.175,47.35,0,0.96
7.175,47.375,0,0.96
7.175,47.4,0,0.96
7.175,47.425,0,1.19
7.175,47.45,0,0.96
7.175,47.475,0,1.19
7.175,47.5,0,0.47
7.175,47.525,0,1.19
7.175,47.55,0,1.19
7.175,47.575,0,1.19
7.175,47.6,0,1.19
7.175,47.625,0,1.19
7.175,47.65,0,1.19
7.175,47.675,0,1.19
7.175,47.7,0,1.19
7.175,47.725,0,0.94
7.175,47.75,0,1.19
7.175,47.775,0,0.94
7.175,47.8,0,0.94
7.2,45.8,0,0.47
7.2,45.825,0,0.95
7.2,45.85,0,0.61
7.2,45.875,0,0.95
7.2,45.9,0,0.95
7.2,45.925,0,0.47
7.2,45.95,0,0.95
7.2,45.975,0,0.95
7.2,46,0,0.61
7.2,46.025,0,0.95
7.2,46.05,0,0.47
7.2,46.075,0,0.16
7.2,46.1,0,0.16
7.2,46.125,0,0.16
7.2,46.15,0,0.47
7.2,46.175,0,0.8
7.2,46.2,0,0.47
7.2,46.225,0,0.47
7.2,46.25,0,0.47
7.2,46.275,0,0.47
7.2,46.3,0,0.47
7.2,46.325,0,0.47
7.2,46.35,0,0.47
7.2,46.375,0,0.16
7.2,46.4,0,0.16
7.2,46.425,0,0.16
7.2,46.45,0,0.47
7.2,46.475,0,0.47
7.2,46.5,0,0.16
7.2,46.525,0,0.44
7.2,46.55,0,0.16
7.2,46.575,0,0.47
7.2,46.6,0,0.47
7.2,46.625,0,0.47
7.2,46.65,0,0.61
7.2,46.675,0,0.16
7.2,46.7,0,0.16
7.2,46.725,0,0.94
7.2,46.75,0,1.03
7.2,46.775,0,0.94
7.2,46.8,0,1.03
7.2,46.825,0,0.94
7.2,46.85,0,0.86
7.2,46.875,0,0.86
7.2,46.9,0,0.86
7.2,46.925,0,0.86
7.2,46.95,0,0.86
7.2,46.975,0,0.86
7.2,47,0,1.19
7.2,47.025,0,1.19
7.2,47.05,0,1.19
7.2,47.075,0,0.99
7.2,47.1,0,0.47
7.2,47.125,0,0.96
7.2,47.15,0,0.86
7.2,47.175,0,0.94
7.2,47.2,0,0.96
7.2,47.225,0,1.05
7.2,47.25,0,0.96
7.2,47.275,0,1.05
7.2,47.3,0,0.96
7.2,47.325,0,0.96
7.2,47.35,0,0.96
7.2,47.375,0,0.96
7.2,47.4,0,0.47
7.2,47.425,0,0.96
7.2,47.45,0,0.94
7.2,47.475,0,1.19
7.2,47.5,0,0.47
7.2,47.525,0,1.19
7.2,47.55,0,1.19
7.2,47.575,0,0.47
7.2,47.6,0,0.47
7.2,47.625,0,1.19
7.2,47.65,0,0.47
7.2,47.675,0,1.19
7.2,47.7,0,1.19
7.2,47.725,0,0.94
7.2,47.75,0,1.19
7.2,47.775,0,0.94
7.2,47.8,0,0.94
7.225,45.8,0,0.95
7.225,45.825,0,0.61
7.225,45.85,0,0.61
7.225,45.875,0,0.95
7.225,45.9,0,0.61
7.225,45.925,0,0.95
7.225,45.95,0,0.95
7.225,45.975,0,0.61
7.225,46,0,0.95
7.225,46.025,0,0.61
7.225,46.05,0,0.47
7.225,46.075,0,0.47
7.225,46.1,0,0.61
7.225,46.125,0,0.47
7.225,46.15,0,0.47
7.225,46.175,0,0.8
7.225,46.2,0,0.56
7.225,46.225,0,0.44
7.225,46.25,0,0.47
7.225,46.275,0,0.47
7.225,46.3,0,0.44
7.225,46.325,0,0.47
7.225,46.35,0,0.47
7.225,46.375,0,0.16
7.225,46.4,0,0.47
7.225,46.425,0,0.16
7.225,46.45,0,0.16
7.225,46.475,0,0.47
7.225,46.5,0,0.16
7.225,46.525,0,0.16
7.225,46.55,0,0.47
7.225,46.575,0,0.47
7.225,46.6,0,0.47
7.225,46.625,0,0.44
7.225,46.65,0,0.47
7.225,46.675,0,0.61
7.225,46.7,0,0.16
7.225,46.725,0,0.16
7.225,46.75,0,1.03
7.225,46.775,0,0.86
7.225,46.8,0,0.86
7.225,46.825,0,0.94
7.225,46.85,0,0.94
7.225,46.875,0,0.99
7.225,46.9,0,0.88
7.225,46.925,0,0.94
7.225,46.95,0,0.86
7.225,46.975,0,0.86
7.225,47,0,0.86
7.225,47.025,0,1.19
7.225,47.05,0,0.8
7.225,47.075,0,0.99
7.225,47.1,0,0.86
7.225,47.125,0,0.47
7.225,47.15,0,0.86
7.225,47.175,0,0.96
7.225,47.2,0,0.96
7.225,47.225,0,1.05
7.225,47.25,0,0.96
7.225,47.275,0,1.05
7.225,47.3,0,1.05
7.225,47.325,0,0.96
7.225,47.35,0,0.47
7.225,47.375,0,0.96
7.225,47.4,0,0.96
7.225,47.425,0,0.96
7.225,47.45,0,0.94
7.225,47.475,0,1.19
7.225,47.5,0,0.47
7.225,47.525,0,1.19
7.225,47.55,0,1.19
7.225,47.575,0,0.47
7.225,47.6,0,1.19
7.225,47.625,0,1.19
7.225,47.65,0,0.47
7.225,47.675,0,1.19
7.225,47.7,0,1.19
7.225,47.725,0,0.47
7.225,47.75,0,1.19
7.225,47.775,0,0.94
7.225,47.8,0,0.94
7.25,45.8,0,0.95
7.25,45.825,0,0.95
7.25,45.85,0,0.95
7.25,45.875,0,0.95
7.25,45.9,0,0.47
7.25,45.925,0,0.95
7.25,45.95,0,0.95
7.25,45.975,0,0.95
7.25,46,0,0.95
7.25,46.025,0,0.47
7.25,46.05,0,0.95
7.25,46.075,0,0.61
7.25,46.1,0,0.61
7.25,46.125,0,0.47
7.25,46.15,0,0.47
7.25,46.175,0,0.47
7.25,46.2,0,0.56
7.25,46.225,0,0.47
7.25,46.25,0,0.16
7.25,46.275,0,0.47
7.25,46.3,0,0.47
7.25,46.325,0,0.47
7.25,46.35,0,0.47
7.25,46.375,0,0.47
7.25,46.4,0,0.16
7.25,46.425,0,0.16
7.25,46.45,0,0.16
7.25,46.475,0,0.47
7.25,46.5,0,0.16
7.25,46.525,0,0.16
7.25,46.55,0,0.16
7.25,46.575,0,0.47
7.25,46.6,0,0.61
7.25,46.625,0,0.47
7.25,46.65,0,0.47
7.25,46.675,0,0.61
7.25,46.7,0,0.61
7.25,46.725,0,0.53
7.25,46.75,0,1.03
7.25,46.775,0,0.86
7.25,46.8,0,0.99
7.25,46.825,0,1.03
7.25,46.85,0,0.94
7.25,46.875,0,0.94
7.25,46.9,0,0.88
7.25,46.925,0,0.86
7.25,46.95,0,0.86
7.25,46.975,0,0.88
7.25,47,0,0.99
7.25,47.025,0,0.86
7.25,47.05,0,0.8
7.25,47.075,0,0.8
7.25,47.1,0,0.86
7.25,47.125,0,0.88
7.25,47.15,0,0.96
7.25,47.175,0,0.96
7.25,47.2,0,1.05
7.25,47.225,0,0.96
7.25,47.25,0,0.96
7.25,47.275,0,1.05
7.25,47.3,0,0.47
7.25,47.325,0,0.96
7.25,47.35,0,0.47
7.25,47.375,0,0.96
7.25,47.4,0,0.94
7.25,47.425,0,0.96
7.25,47.45,0,0.96
7.25,47.475,0,0.94
7.25,47.5,0,1.19
7.25,47.525,0,1.19
7.25,47.55,0,0.47
7.25,47.575,0,1.19
7.25,47.6,0,0.47
7.25,47.625,0,0.47
7.25,47.65,0,0.47
7.25,47.675,0,0.47
7.25,47.7,0,1.19
7.25,47.725,0,1.19
7.25,47.75,0,0.47
7.25,47.775,0,0.94
7.25,47.8,0,0.94
7.275,45.8,0,0.47
7.275,45.825,0,0.47
7.275,45.85,0,0.47
7.275,45.875,0,0.47
7.275,45.9,0,0.47
7.275,45.925,0,0.95
7.275,45.95,0,0.47
7.275,45.975,0,0.47
7.275,46,0,0.95
7.275,46.025,0,0.95
7.275,46.05,0,0.47
7.275,46.075,0,0.61
7.275,46.1,0,0.47
7.275,46.125,0,0.95
7.275,46.15,0,0.61
7.275,46.175,0,0.61
7.275,46.2,0,0.8
7.275,46.225,0,0.8
7.275,46.25,0,0.7
7.275,46.275,0,0.47
7.275,46.3,0,0.47
7.275,46.325,0,0.47
7.275,46.35,0,0.47
7.275,46.375,0,0.16
7.275,46.4,0,0.61
7.275,46.425,0,0.61
7.275,46.45,0,0.47
7.275,46.475,0,0.47
7.275,46.5,0,0.16
7.275,46.525,0,0.47
7.275,46.55,0,0.16
7.275,46.575,0,0.44
7.275,46.6,0,0.44
7.275,46.625,0,0.47
7.275,46.65,0,0.44
7.275,46.675,0,0.16
7.275,46.7,0,0.16
7.275,46.725,0,0.93
7.275,46.75,0,0.94
7.275,46.775,0,0.94
7.275,46.8,0,0.86
7.275,46.825,0,0.86
7.275,46.85,0,0.86
7.275,46.875,0,0.94
7.275,46.9,0,0.86
7.275,46.925,0,0.86
7.275,46.95,0,1.03
7.275,46.975,0,0.99
7.275,47,0,0.99
7.275,47.025,0,0.99
7.275,47.05,0,0.8
7.275,47.075,0,0.8
7.275,47.1,0,0.8
7.275,47.125,0,0.86
7.275,47.15,0,0.8
7.275,47.175,0,0.96
7.275,47.2,0,0.86
7.275,47.225,0,0.96
7.275,47.25,0,1.05
7.275,47.275,0,1.05
7.275,47.3,0,1.05
7.275,47.325,0,0.47
7.275,47.35,0,0.47
7.275,47.375,0,0.94
7.275,47.4,0,0.96
7.275,47.425,0,0.96
7.275,47.45,0,0.96
7.275,47.475,0,0.96
7.275,47.5,0,0.47
7.275,47.525,0,1.19
7.275,47.55,0,1.19
7.275,47.575,0,1.19
7.275,47.6,0,1.19
7.275,47.625,0,0.47
7.275,47.65,0,0.47
7.275,47.675,0,0.47
7.275,47.7,0,1.19
7.275,47.725,0,1.19
7.275,47.75,0,0.47
7.275,47.775,0,0.94
7.275,47.8,0,0.94
7.3,45.8,0,0.47
7.3,45.825,0,0.47
7.3,45.85,0,0.47
7.3,45.875,0,0.47
7.3,45.9,0,0.47
7.3,45.925,0,0.47
7.3,45.95,0,0.47
7.3,45.975,0,0.47
7.3,46,0,0.95
7.3,46.025,0,0.95
7.3,46.05,0,0.95
7.3,46.075,0,0.95
7.3,46.1,0,0.95
7.3,46.125,0,0.61
7.3,46.15,0,0.47
7.3,46.175,0,0.47
7.3,46.2,0,0.47
7.3,46.225,0,0.8
7.3,46.25,0,0.61
7.3,46.275,0,0.47
7.3,46.3,0,0.44
7.3,46.325,0,0.47
7.3,46.35,0,0.93
7.3,46.375,0,0.47
7.3,46.4,0,0.61
7.3,46.425,0,0.16
7.3,46.45,0,0.16
7.3,46.475,0,0.47
7.3,46.5,0,0.47
7.3,46.525,0,0.16
7.3,46.55,0,0.47
7.3,46.575,0,0.16
7.3,46.6,0,0.16
7.3,46.625,0,0.47
7.3,46.65,0,0.47
7.3,46.675,0,0.16
7.3,46.7,0,0.16
7.3,46.725,0,0.53
7.3,46.75,0,0.94
7.3,46.775,0,1.03
7.3,46.8,0,0.86
7.3,46.825,0,0.86
7.3,46.85,0,1.03
7.3,46.875,0,0.99
7.3,46.9,0,0.99
7.3,46.925,0,0.86
7.3,46.95,0,0.86
7.3,46.975,0,0.99
7.3,47,0,1.03
7.3,47.025,0,0.86
7.3,47.05,0,0.99
7.3,47.075,0,0.8
7.3,47.1,0,0.8
7.3,47.125,0,0.88
7.3,47.15,0,1.03
7.3,47.175,0,0.96
7.3,47.2,0,0.96
7.3,47.225,0,0.96
7.3,47.25,0,0.96
7.3,47.275,0,0.96
7.3,47.3,0,1.05
7.3,47.325,0,1.05
7.3,47.35,0,1.05
7.3,47.375,0,0.96
7.3,47.4,0,0.96
7.3,47.425,0,0.96
7.3,47.45,0,0.96
7.3,47.475,0,0.96
7.3,47.5,0,0.96
7.3,47.525,0,1.19
7.3,47.55,0,0.47
7.3,47.575,0,1.19
7.3,47.6,0,1.19
7.3,47.625,0,1.19
7.3,47.65,0,1.19
7.3,47.675,0,0.47
7.3,47.7,0,0.47
7.3,47.725,0,0.47
7.3,47.75,0,1.19
7.3,47.775,0,0.94
7.3,47.8,0,0.94
7.325,45.8,0,0.47
7.325,45.825,0,0.47
7.325,45.85,0,0.47
7.325,45.875,0,0.47
7.325,45.9,0,0.47
7.325,45.925,0,0.47
7.325,45.95,0,0.47
7.325,45.975,0,0.47
7.325,46,0,0.95
7.325,46.025,0,0.95
7.325,46.05,0,0.95
7.325,46.075,0,0.95
7.325,46.1,0,0.95
7.325,46.125,0,0.61
7.325,46.15,0,0.95
7.325,46.175,0,0.61
7.325,46.2,0,0.47
7.325,46.225,0,0.47
7.325,46.25,0,0.47
7.325,46.275,0,0.47
7.325,46.3,0,0.44
7.325,46.325,0,0.44
7.325,46.35,0,0.47
7.325,46.375,0,0.47
7.325,46.4,0,0.47
7.325,46.425,0,0.47
7.325,46.45,0,0.16
7.325,46.475,0,0.16
7.325,46.5,0,0.47
7.325,46.525,0,0.16
7.325,46.55,0,0.16
7.325,46.575,0,0.47
7.325,46.6,0,0.16
7.325,46.625,0,0.47
7.325,46.65,0,0.47
7.325,46.675,0,0.47
7.325,46.7,0,0.16
7.325,46.725,0,0.16
7.325,46.75,0,0.53
7.325,46.775,0,0.94
7.325,46.8,0,0.94
7.325,46.825,0,1.03
7.325,46.85,0,1.03
7.325,46.875,0,1.03
7.325,46.9,0,0.86
7.325,46.925,0,0.94
7.325,46.95,0,0.86
7.325,46.975,0,0.94
7.325,47,0,1.03
7.325,47.025,0,0.99
7.325,47.05,0,0.86
7.325,47.075,0,0.86
7.325,47.1,0,0.86
7.325,47.125,0,0.8
7.325,47.15,0,0.99
7.325,47.175,0,0.86
7.325,47.2,0,0.96
7.325,47.225,0,0.96
7.325,47.25,0,0.96
7.325,47.275,0,1.05
7.325,47.3,0,1.05
7.325,47.325,0,1.05
7.325,47.35,0,0.94
7.325,47.375,0,0.96
7.325,47.4,0,0.96
7.325,47.425,0,0.96
7.325,47.45,0,0.96
7.325,47.475,0,0.96
7.325,47.5,0,0.96
7.325,47.525,0,0.47
7.325,47.55,0,0.47
7.325,47.575,0,1.19
7.325,47.6,0,1.19
7.325,47.625,0,1.19
7.325,47.65,0,1.19
7.325,47.675,0,1.19
7.325,47.7,0,1.19
7.325,47.725,0,0.47
7.325,47.75,0,1.19
7.325,47.775,0,0.94
7.325,47.8,0,0.94
7.35,45.8,0,0.95
7.35,45.825,0,0.47
7.35,45.85,0,0.47
7.35,45.875,0,0.47
7.35,45.9,0,0.47
7.35,45.925,0,0.47
7.35,45.95,0,0.95
7.35,45.975,0,0.95
7.35,46,0,0.47
7.35,46.025,0,0.95
7.35,46.05,0,0.95
7.35,46.075,0,0.95
7.35,46.1,0,0.95
7.35,46.125,0,0.47
7.35,46.15,0,0.47
7.35,46.175,0,0.47
7.35,46.2,0,0.47
7.35,46.225,0,0.8
7.35,46.25,0,0.61
7.35,46.275,0,0.93
7.35,46.3,0,0.47
7.35,46.325,0,0.44
7.35,46.35,0,0.61
7.35,46.375,0,0.47
7.35,46.4,0,0.47
7.35,46.425,0,0.16
7.35,46.45,0,0.16
7.35,46.475,0,0.16
7.35,46.5,0,0.47
7.35,46.525,0,0.47
7.35,46.55,0,0.47
7.35,46.575,0,0.16
7.35,46.6,0,0.16
7.35,46.625,0,0.47
7.35,46.65,0,0.47
7.35,46.675,0,0.61
7.35,46.7,0,0.16
7.35,46.725,0,0.16
7.35,46.75,0,0.53
7.35,46.775,0,0.94
7.35,46.8,0,1.03
7.35,46.825,0,0.94
7.35,46.85,0,0.94
7.35,46.875,0,1.03
7.35,46.9,0,0.99
7.35,46.925,0,0.86
7.35,46.95,0,0.86
7.35,46.975,0,0.99
7.35,47,0,1.19
7.35,47.025,0,0.86
7.35,47.05,0,0.99
7.35,47.075,0,0.86
7.35,47.1,0,0.86
7.35,47.125,0,0.94
7.35,47.15,0,0.8
7.35,47.175,0,0.86
7.35,47.2,0,0.96
7.35,47.225,0,0.96
7.35,47.25,0,0.96
7.35,47.275,0,1.05
7.35,47.3,0,0.96
7.35,47.325,0,1.05
7.35,47.35,0,1.05
7.35,47.375,0,0.47
7.35,47.4,0,0.96
7.35,47.425,0,0.94
7.35,47.45,0,0.96
7.35,47.475,0,0.96
7.35,47.5,0,0.96
7.35,47.525,0,1.19
7.35,47.55,0,1.19
7.35,47.575,0,1.19
7.35,47.6,0,1.19
7.35,47.625,0,1.19
7.35,47.65,0,0.94
7.35,47.675,0,0.47
7.35,47.7,0,1.19
7.35,47.725,0,1.19
7.35,47.75,0,0.47
7.35,47.775,0,0.47
7.35,47.8,0,1.19
7.375,45.8,0,0.47
7.375,45.825,0,0.47
7.375,45.85,0,0.47
7.375,45.875,0,0.47
7.375,45.9,0,0.47
7.375,45.925,0,0.47
7.375,45.95,0,0.47
7.375,45.975,0,0.47
7.375,46,0,0.47
7.375,46.025,0,0.47
7.375,46.05,0,0.47
7.375,46.075,0,0.95
7.375,46.1,0,0.95
7.375,46.125,0,0.61
7.375,46.15,0,0.47
7.375,46.175,0,0.47
7.375,46.2,0,0.47
7.375,46.225,0,0.8
7.375,46.25,0,0.47
7.375,46.275,0,0.47
7.375,46.3,0,0.47
7.375,46.325,0,0.47
7.375,46.35,0,0.47
7.375,46.375,0,0.61
7.375,46.4,0,0.47
7.375,46.425,0,0.47
7.375,46.45,0,0.93
7.375,46.475,0,0.16
7.375,46.5,0,0.16
7.375,46.525,0,0.47
7.375,46.55,0,0.61
7.375,46.575,0,0.47
7.375,46.6,0,0.16
7.375,46.625,0,0.16
7.375,46.65,0,0.47
7.375,46.675,0,0.47
7.375,46.7,0,0.16
7.375,46.725,0,0.16
7.375,46.75,0,0.16
7.375,46.775,0,0.94
7.375,46.8,0,1.03
7.375,46.825,0,0.94
7.375,46.85,0,0.86
7.375,46.875,0,1.03
7.375,46.9,0,1.03
7.375,46.925,0,0.86
7.375,46.95,0,0.99
7.375,46.975,0,0.99
7.375,47,0,0.86
7.375,47.025,0,0.86
7.375,47.05,0,0.86
7.375,47.075,0,0.86
7.375,47.1,0,0.99
7.375,47.125,0,0.86
7.375,47.15,0,0.8
7.375,47.175,0,0.8
7.375,47.2,0,0.86
7.375,47.225,0,0.96
7.375,47.25,0,0.96
7.375,47.275,0,0.47
7.375,47.3,0,0.47
7.375,47.325,0,0.96
7.375,47.35,0,0.94
7.375,47.375,0,0.96
7.375,47.4,0,0.94
7.375,47.425,0,0.96
7.375,47.45,0,0.94
7.375,47.475,0,0.47
7.375,47.5,0,1.19
7.375,47.525,0,1.19
7.375,47.55,0,0.47
7.375,47.575,0,1.19
7.375,47.6,0,0.47
7.375,47.625,0,1.19
7.375,47.65,0,0.94
7.375,47.675,0,1.19
